MSSubClass,MSZoning,Alley,LotShape,LandContour,LotConfig,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,Heating,HeatingQC,CentralAir,Electrical,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,PoolArea,PoolQC,Fence,SaleType,SaleCondition,SalePrice,TotalBsmtSF_1stFlrSF_PC,2ndFlrSF_GrLivArea_PC,LotArea_LotFrontage_PC
120,RL,NoAlley,IR1,Lvl,CulDSac,Veenker,Norm,TwnhsE,1Story,8,5,1993,1993,Gable,CompShg,BrkFace,BrkFace,,0.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1619,Unf,0,100,GasA,Ex,Y,SBrkr,2,1,1,1,1,Gd,6,Typ,2,Gd,Attchd,1993.0,Fin,2,473,TA,TA,Y,122,30,0,0,0,NoPool,NoFence,Con,Normal,324000,661.5706918083713,-346.99232939498137,-0.18582107417993932
20,RL,NoAlley,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,6,5,1960,1960,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,175.0,TA,TA,CBlock,TA,TA,No,Rec,565,Unf,0,818,GasA,TA,Y,SBrkr,0,1,1,3,1,TA,7,Typ,0,NoFirePlace,Attchd,1960.0,RFn,1,292,TA,TA,Y,0,45,0,0,0,NoPool,NoFence,WD,Normal,145250,325.5706226622799,-346.9924394111287,0.2999979968518698
75,RL,Pave,IR1,Bnk,Inside,BrkSide,PosN,1Fam,2.5Unf,6,6,1916,1994,Gable,CompShg,Wd Sdng,Wd Shng,,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,844,GasA,Gd,N,FuseA,0,2,0,5,1,Gd,10,Typ,0,NoFirePlace,Detchd,1930.0,Unf,2,441,TA,TA,Y,0,60,268,0,0,NoPool,NoFence,WD,Normal,214500,-213.42926685907707,342.0076917449483,0.27905358379006984
70,RM,NoAlley,Reg,Lvl,Corner,IDOTRR,Norm,1Fam,2Story,5,5,1920,1950,Gable,CompShg,Wd Sdng,Wd Shng,,0.0,TA,TA,PConc,TA,TA,Mn,Unf,0,Unf,0,596,GasA,TA,N,SBrkr,0,1,0,3,1,TA,6,Typ,0,NoFirePlace,Detchd,1920.0,Unf,1,189,Fa,Fa,N,0,0,137,0,0,NoPool,GdWo,WD,Normal,78000,-461.4297264276115,249.0074090652766,-0.3576906345046318
90,RL,NoAlley,IR1,Lvl,Inside,NAmes,Norm,Duplex,1Story,5,4,1964,1964,Gable,CompShg,HdBoard,HdBoard,BrkFace,84.0,TA,TA,CBlock,TA,TA,No,GLQ,40,Rec,264,1424,GasA,TA,Y,SBrkr,0,2,0,6,2,TA,10,Typ,0,NoFirePlace,Detchd,2002.0,Unf,1,352,TA,TA,Y,155,0,0,0,0,NoPool,NoFence,WD,Normal,119000,670.5706933204224,-346.99232675327704,0.14785516863514836
20,RL,NoAlley,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,6,1958,1992,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,TA,TA,No,Rec,846,Unf,0,210,GasA,Fa,Y,SBrkr,1,1,0,3,1,TA,6,Typ,0,NoFirePlace,Attchd,1958.0,RFn,1,308,TA,TA,Y,0,0,0,0,0,NoPool,NoFence,WD,Normal,139000,-1.4294773600272492,-346.9925758481452,-0.07037093720536625
20,RL,NoAlley,IR1,Lvl,Inside,NridgHt,Norm,1Fam,1Story,8,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,296.0,Gd,TA,PConc,Gd,TA,No,GLQ,1124,NoBasement,479,1603,GasA,Ex,Y,SBrkr,1,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2003.0,RFn,3,880,TA,TA,Y,0,0,0,0,0,NoPool,NoFence,WD,Normal,284000,2148.57042490127,-346.99235659919214,0.25369837634785597
120,RM,NoAlley,Reg,Lvl,FR3,NridgHt,Norm,TwnhsE,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,146.0,Gd,TA,PConc,Gd,TA,Av,GLQ,720,Unf,0,638,GasA,Ex,Y,SBrkr,1,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2004.0,RFn,2,484,TA,TA,Y,192,30,0,0,0,NoPool,NoFence,WD,Normal,207000,300.57061635706054,-346.99244863812055,-0.14799721049035242
60,RL,NoAlley,IR1,Lvl,Inside,Gilbert,Norm,1Fam,2Story,6,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,Gd,TA,Gd,GLQ,828,Unf,0,115,GasA,Gd,Y,SBrkr,1,2,1,3,1,TA,7,Typ,2,TA,Attchd,1998.0,Fin,2,472,TA,TA,Y,100,38,0,0,0,NoPool,NoFence,WD,Normal,192000,-114.42952316062201,348.00755715258236,-0.06178705659656458
190,RL,NoAlley,IR1,HLS,Corner,Timber,Norm,2fmCon,1.5Fin,5,6,1965,1965,Gable,CompShg,Plywood,Plywood,,0.0,TA,TA,CBlock,TA,TA,Gd,ALQ,1249,BLQ,147,103,GasA,Ex,Y,SBrkr,2,2,0,3,1,TA,7,Typ,2,Gd,Attchd,1965.0,Fin,2,529,TA,TA,Y,670,0,0,0,0,NoPool,NoFence,WD,Normal,228950,441.5706930229228,-179.99233144600933,2.8261758882241104
20,RL,NoAlley,IR1,HLS,Corner,StoneBr,Norm,1Fam,1Story,9,5,2005,2006,Hip,CompShg,VinylSd,VinylSd,Stone,200.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1249,Unf,0,673,GasA,Ex,Y,SBrkr,1,2,0,3,1,Gd,8,Typ,1,Gd,Attchd,2005.0,Fin,3,676,TA,TA,Y,178,51,0,0,0,NoPool,NoFence,WD,Normal,377426,864.5707224423925,-346.99227292457806,0.5092174120247783
20,RL,NoAlley,Reg,Lvl,Inside,CollgCr,Norm,1Fam,1Story,7,5,2002,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,113.0,Gd,TA,PConc,Gd,TA,Av,GLQ,810,Unf,0,726,GasA,Ex,Y,SBrkr,1,2,0,3,1,Gd,7,Typ,0,NoFirePlace,Attchd,2002.0,RFn,2,532,TA,TA,Y,192,74,0,0,0,NoPool,NoFence,WD,Normal,214000,478.57065746782314,-346.99238633595405,0.027206054659664858
20,RL,NoAlley,Reg,Lvl,Corner,NWAmes,Norm,1Fam,1Story,7,7,1984,1998,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,Gd,TA,CBlock,Gd,TA,Mn,ALQ,213,Unf,0,995,GasA,Ex,Y,SBrkr,1,2,0,3,1,Gd,8,Typ,0,NoFirePlace,Attchd,1984.0,RFn,2,440,TA,TA,Y,108,45,0,0,0,NoPool,NoFence,WD,Normal,202500,150.5707400186111,-346.9923590896215,0.5350248758612164
20,RL,NoAlley,IR1,Lvl,Inside,NAmes,Feedr,1Fam,1Story,6,7,1958,1998,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,176.0,TA,TA,CBlock,TA,Fa,No,Rec,585,Unf,0,630,GasA,TA,Y,FuseA,0,1,0,3,1,TA,6,Typ,0,NoFirePlace,Attchd,1958.0,Unf,1,297,TA,TA,Y,0,0,0,234,0,NoPool,NoFence,WD,Normal,155000,157.57057639097002,-346.992504916265,0.2685044619513821
60,RL,NoAlley,Reg,Lvl,Inside,Timber,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,967,GasA,Ex,Y,SBrkr,0,2,1,4,1,Gd,9,Typ,0,NoFirePlace,Attchd,2002.0,Fin,2,431,TA,TA,Y,135,0,0,0,0,NoPool,NoFence,WD,Normal,202900,-90.4294978652681,568.0076061575589,0.5058343693256031
20,RH,NoAlley,Reg,Lvl,Inside,SawyerW,Feedr,1Fam,1Story,4,4,1950,1950,Gable,CompShg,Wd Sdng,AsbShng,,0.0,Fa,Fa,CBlock,TA,Fa,No,Unf,0,Unf,0,721,GasA,Gd,Y,SBrkr,0,1,0,2,1,TA,4,Typ,0,NoFirePlace,CarPort,1950.0,Unf,1,294,TA,TA,N,250,0,24,0,0,NoPool,NoFence,WD,Normal,82000,-336.429552342085,-346.99269095824167,-0.11872758648763693
90,RL,NoAlley,Reg,Lvl,Inside,NAmes,Norm,Duplex,1Story,3,4,1949,1950,Gable,CompShg,Stucco,Stucco,BrkFace,340.0,TA,TA,Slab,NoBasement,NoBasement,NoBasement,NoBasement,0,NoBasement,0,0,Wall,Fa,N,FuseA,0,2,0,2,2,TA,6,Typ,0,NoFirePlace,Detchd,1949.0,Unf,2,400,TA,TA,Y,0,0,0,0,0,NoPool,NoFence,WD,Normal,87500,-1057.4293179488363,-346.99258356884786,-0.09553599163102788
120,RL,NoAlley,IR1,Lvl,Inside,NridgHt,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,616.0,Ex,TA,PConc,Ex,TA,No,GLQ,28,Unf,0,1656,GasA,Ex,Y,SBrkr,0,2,0,2,1,Ex,6,Typ,1,Ex,Attchd,2005.0,RFn,2,564,TA,TA,Y,495,72,0,0,0,NoPool,NoFence,WD,Normal,266000,626.5706857798466,-346.9923398013722,-0.0501015602865067
160,RM,NoAlley,Reg,Lvl,Inside,MeadowV,Norm,TwnhsE,2Story,5,3,1976,1976,Gable,CompShg,CemntBd,CmentBd,,0.0,TA,TA,CBlock,Gd,TA,No,Rec,129,BLQ,232,175,GasA,TA,Y,SBrkr,0,1,1,3,1,TA,4,Typ,0,NoFirePlace,Attchd,1976.0,Unf,1,336,TA,TA,Y,182,0,0,0,0,NoPool,NoFence,WD,Normal,85000,-521.4297766304012,229.00737649253045,-1.3906360603687595
50,RL,NoAlley,Reg,Lvl,Inside,BrkSide,RRAn,1Fam,1.5Fin,6,5,1939,1950,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,972,GasA,Gd,Y,SBrkr,0,1,0,3,1,Fa,6,Typ,1,Gd,Detchd,1939.0,Unf,1,312,TA,TA,Y,0,0,0,0,0,NoPool,NoFence,WD,Normal,140200,-85.42951070613344,258.00754948395814,-0.31573200844885996
20,RL,NoAlley,IR1,Lvl,CulDSac,NAmes,Norm,1Fam,1Story,6,8,1960,1998,Hip,CompShg,MetalSd,MetalSd,,0.0,TA,Gd,CBlock,TA,TA,Mn,BLQ,498,Unf,0,460,GasA,TA,Y,SBrkr,0,1,0,2,1,TA,5,Typ,0,NoFirePlace,Attchd,1960.0,RFn,1,301,TA,TA,Y,0,0,0,0,0,NoPool,NoFence,WD,Normal,151500,-99.42951665418946,-346.9926250987869,0.39089695054464
20,RL,NoAlley,IR1,Lvl,Inside,NAmes,Norm,1Fam,1Story,6,5,1960,1960,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,30.0,TA,TA,CBlock,TA,TA,No,BLQ,1270,Unf,0,208,GasA,Ex,Y,FuseA,1,2,0,3,1,TA,6,Typ,2,Gd,Attchd,1960.0,Unf,2,498,TA,TA,Y,0,40,0,0,0,NoPool,NoFence,WD,Normal,157500,420.5706449970394,-346.9924058067682,0.6443688216787162
160,RL,NoAlley,Reg,Lvl,Inside,NridgHt,Norm,Twnhs,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,Wd Shng,Stone,106.0,Gd,TA,PConc,Gd,TA,No,GLQ,573,Unf,0,191,GasA,Ex,Y,SBrkr,1,2,1,2,1,Gd,6,Typ,0,NoFirePlace,BuiltIn,2003.0,RFn,2,474,TA,TA,Y,0,27,0,0,0,NoPool,NoFence,WD,Normal,154000,-293.42961328335014,515.0075320388269,-1.4409089852457093
60,RL,NoAlley,IR2,Lvl,Inside,NridgHt,Norm,1Fam,2Story,9,5,2005,2006,Hip,CompShg,CemntBd,CmentBd,BrkFace,870.0,Ex,TA,PConc,Ex,TA,No,GLQ,1410,Unf,0,438,GasA,Ex,Y,SBrkr,1,2,1,4,1,Ex,10,Typ,2,Ex,Attchd,2006.0,Fin,3,706,TA,TA,Y,0,0,0,0,0,NoPool,NoFence,New,Partial,437154,790.5707120799859,533.0077915272177,0.6310441433555152
120,RL,NoAlley,IR1,Lvl,Inside,NridgHt,Norm,TwnhsE,1Story,9,5,2007,2007,Hip,CompShg,MetalSd,MetalSd,BrkFace,362.0,Ex,TA,PConc,Ex,TA,No,Unf,0,Unf,0,1869,GasA,Ex,Y,SBrkr,0,2,0,2,1,Ex,6,Typ,1,Gd,Attchd,2007.0,RFn,2,617,TA,TA,Y,210,54,0,0,0,NoPool,NoFence,New,Partial,318061,811.5707151094432,-346.99228707128,-0.12311485857679827
120,RL,NoAlley,IR1,Low,Inside,ClearCr,Norm,1Fam,1Story,7,5,1986,1986,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,PConc,Gd,TA,Gd,GLQ,1082,Unf,0,371,GasA,Gd,Y,SBrkr,1,1,1,2,1,Gd,6,Typ,1,TA,Attchd,1986.0,RFn,2,445,TA,TA,Y,0,80,0,184,0,NoPool,NoFence,WD,Abnorml,190000,395.5706393579778,-346.9924144360047,-0.5521205871325208
50,RL,NoAlley,Reg,Lvl,Inside,Edwards,Artery,1Fam,1.5Fin,5,6,1941,1950,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,CBlock,TA,Fa,Mn,LwQ,236,Rec,380,0,GasA,TA,N,SBrkr,0,1,0,3,1,TA,5,Typ,0,NoFirePlace,Detchd,1941.0,Unf,1,200,TA,Fa,Y,48,0,0,0,0,NoPool,NoFence,ConLw,Normal,95000,-441.42971102148624,148.00738641432469,-0.049855432753256324
30,RM,NoAlley,Reg,Lvl,Inside,OldTown,Norm,1Fam,1Story,6,8,1928,2003,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,Gd,BrkTil,TA,TA,No,Unf,0,Unf,0,624,GasA,Gd,Y,SBrkr,0,1,0,2,1,TA,5,Typ,0,NoFirePlace,Detchd,2005.0,Unf,2,484,TA,TA,Y,106,0,0,0,0,NoPool,NoFence,WD,Normal,105900,-433.4296244241149,-346.99276948725776,-0.10624820059393336
50,RL,NoAlley,Reg,Bnk,Inside,SWISU,Norm,1Fam,1.5Fin,6,5,1940,2000,Gable,CompShg,Wd Sdng,MetalSd,,0.0,TA,TA,CBlock,TA,TA,No,LwQ,388,Unf,0,552,GasA,Ex,Y,SBrkr,0,1,0,2,1,TA,6,Typ,2,Gd,Attchd,1940.0,Unf,1,240,TA,TA,Y,0,0,108,0,0,NoPool,NoFence,WD,Normal,140000,-117.42939062690891,56.00758110308948,-0.11872758648763693
20,RL,NoAlley,IR2,Lvl,Inside,CollgCr,Norm,1Fam,1Story,6,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,Gd,PConc,Gd,Gd,No,ALQ,334,BLQ,544,322,GasA,Ex,Y,SBrkr,1,2,0,3,1,Gd,6,Typ,0,NoFirePlace,Attchd,1995.0,RFn,2,521,TA,TA,Y,0,26,0,0,0,NoPool,NoFence,WD,Normal,177500,142.57057177578395,-346.9925111990774,0.4007850732122584
20,RL,NoAlley,IR1,Lvl,Inside,Gilbert,Norm,1Fam,1Story,6,6,1992,1992,Gable,CompShg,HdBoard,HdBoard,BrkFace,106.0,TA,TA,PConc,Gd,TA,No,GLQ,560,Unf,0,598,GasA,Gd,Y,SBrkr,1,2,0,3,1,Gd,6,Typ,0,NoFirePlace,Attchd,1992.0,RFn,2,400,TA,TA,Y,120,26,0,0,0,NoPool,NoFence,WD,Normal,173000,100.57056274139995,-346.9925253020571,0.05468178349772579
120,RM,NoAlley,Reg,Lvl,Inside,MeadowV,Norm,TwnhsE,1Story,5,5,1976,1976,Gable,CompShg,CemntBd,CmentBd,,0.0,TA,TA,PConc,Gd,TA,No,ALQ,874,Unf,0,268,GasA,TA,Y,SBrkr,1,1,1,3,1,TA,6,Typ,1,Po,Attchd,1976.0,Fin,2,528,TA,TA,Y,536,90,0,0,0,NoPool,MnPrv,WD,Normal,134000,84.57055308189751,-346.9925362539936,-0.868057563531007
80,RL,NoAlley,IR1,Lvl,Inside,ClearCr,Norm,1Fam,SLvl,5,4,1958,1958,Hip,CompShg,Wd Sdng,ImStucc,BrkFace,120.0,TA,TA,CBlock,TA,TA,Av,BLQ,300,Rec,294,468,GasA,Ex,Y,FuseF,0,1,0,3,1,Gd,6,Min2,0,NoFirePlace,BuiltIn,1958.0,Unf,1,288,TA,TA,Y,168,0,294,0,0,NoPool,NoFence,WD,Abnorml,130000,4.570660956253505,-346.99245087785323,-0.0875730341644001
60,RL,NoAlley,IR1,Lvl,CulDSac,NoRidge,Norm,1Fam,2Story,8,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,530.0,Gd,TA,PConc,Gd,TA,Av,GLQ,956,Unf,0,130,GasA,Ex,Y,SBrkr,1,2,1,3,1,Gd,7,Typ,1,TA,Attchd,1998.0,RFn,2,592,TA,TA,Y,208,75,0,374,0,NoPool,NoFence,WD,Normal,280000,28.57053365427214,491.00762024669353,0.31875085129158975
85,RL,NoAlley,IR1,Lvl,CulDSac,Mitchel,Norm,1Fam,SFoyer,6,6,1978,1978,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,773,Unf,0,115,GasA,Ex,Y,SBrkr,1,1,0,2,1,TA,5,Typ,1,TA,Attchd,1978.0,RFn,2,470,TA,TA,Y,0,0,0,192,0,NoPool,MnPrv,WD,Normal,156000,-169.42953324534358,-346.992649980102,-0.16166490014691348
50,RL,Pave,Reg,Lvl,Inside,BrkSide,Norm,1Fam,1.5Fin,5,5,1940,1982,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,CBlock,TA,TA,No,Rec,399,Unf,0,484,GasA,Gd,Y,SBrkr,1,1,0,3,1,TA,8,Typ,0,NoFirePlace,Detchd,1940.0,Unf,1,240,TA,TA,N,0,0,0,0,0,NoPool,NoFence,WD,Normal,145000,-174.42948734510287,170.0075371184027,0.04473189614107831
85,RL,NoAlley,Reg,Lvl,Corner,Edwards,Norm,1Fam,SFoyer,7,5,2003,2003,Gable,CompShg,HdBoard,HdBoard,BrkFace,500.0,Gd,TA,Slab,NoBasement,NoBasement,NoBasement,NoBasement,0,NoBasement,0,0,GasA,Ex,Y,SBrkr,0,3,0,4,1,Gd,7,Typ,1,Ex,BuiltIn,2003.0,RFn,2,672,TA,TA,Y,0,0,177,0,0,NoPool,NoFence,ConLD,Normal,198500,-1057.429736152057,1080.0075442646285,-0.2119091511253881
160,RM,NoAlley,Reg,Lvl,Inside,BrDale,Norm,Twnhs,2Story,6,8,1972,2007,Gable,CompShg,HdBoard,HdBoard,BrkFace,510.0,TA,TA,CBlock,TA,TA,No,ALQ,162,Unf,0,321,GasA,Gd,Y,SBrkr,0,1,1,2,1,Gd,5,Typ,0,NoFirePlace,Detchd,1972.0,Unf,1,264,TA,TA,Y,250,0,0,0,0,NoPool,NoFence,WD,Normal,118000,-574.4298268154362,157.00732541442846,-2.0190390637130964
60,RL,NoAlley,IR1,Lvl,FR2,NWAmes,Norm,1Fam,2Story,6,5,1976,1976,Gable,CompShg,HdBoard,HdBoard,BrkFace,120.0,TA,TA,PConc,Gd,TA,Mn,GLQ,712,Unf,0,84,GasA,TA,Y,SBrkr,1,2,1,3,1,TA,6,Typ,1,TA,Attchd,1976.0,Fin,2,566,TA,TA,Y,306,111,0,0,0,NoPool,NoFence,WD,Normal,190000,-261.4295995212367,437.00752558930816,0.709724320285634
70,RM,NoAlley,Reg,Lvl,Inside,IDOTRR,Norm,1Fam,2Story,5,7,1920,1997,Hip,CompShg,VinylSd,VinylSd,,0.0,TA,Gd,CBlock,TA,Fa,No,Rec,456,Unf,0,216,GasA,Gd,Y,FuseA,0,1,0,3,1,TA,6,Typ,0,NoFirePlace,Detchd,1964.0,Unf,1,468,TA,Fa,Y,0,128,218,0,0,NoPool,NoFence,WD,Normal,147000,-385.4296709243051,325.00746003144155,0.08551578397475268
20,RL,NoAlley,IR1,Lvl,Inside,NAmes,Norm,1Fam,1Story,6,5,1963,1963,Gable,CompShg,Plywood,Plywood,BrkFace,247.0,TA,TA,CBlock,Gd,TA,No,BLQ,609,Unf,0,785,GasA,Gd,Y,SBrkr,1,1,1,3,1,TA,6,Typ,2,Gd,Attchd,1963.0,RFn,2,514,TA,TA,Y,0,76,0,185,0,NoPool,NoFence,WD,Normal,159000,336.5706253778651,-346.9924354039352,0.11321091805853456
80,RL,NoAlley,IR1,Lvl,Corner,NAmes,Norm,1Fam,SLvl,6,5,1962,1962,Gable,Tar&Grv,Plywood,Plywood,BrkFace,305.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,371,Unf,0,728,GasA,Gd,Y,SBrkr,0,1,0,3,1,TA,6,Typ,1,Gd,Basment,1962.0,RFn,1,296,TA,TA,Y,64,110,0,0,0,NoPool,NoFence,WD,Normal,165000,41.570687080846255,-346.99242215336324,0.20080565829951524
20,RL,NoAlley,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,6,1954,1954,Gable,CompShg,HdBoard,HdBoard,BrkFace,200.0,TA,TA,PConc,TA,TA,No,LwQ,540,Unf,0,728,GasA,Gd,Y,SBrkr,0,1,0,2,1,TA,7,Typ,1,Gd,Attchd,1954.0,Fin,1,244,TA,TA,Y,0,98,0,0,0,NoPool,NoFence,WD,Normal,132000,210.57059202432288,-346.9924833214618,-0.06105563210065945
20,RL,NoAlley,IR1,Lvl,Corner,NAmes,Norm,1Fam,1Story,5,7,1959,2006,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,72,Rec,258,733,GasA,Ex,Y,SBrkr,1,1,0,3,1,Gd,7,Typ,1,Gd,Detchd,1997.0,Fin,2,576,TA,TA,Y,364,17,0,182,0,NoPool,NoFence,WD,Normal,162000,5.570633024312656,-346.9924757989171,0.14564928936836807
60,RL,NoAlley,IR1,Lvl,Inside,Gilbert,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,953,GasA,Ex,Y,SBrkr,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,2000.0,RFn,2,460,TA,TA,Y,100,40,0,0,0,NoPool,NoFence,WD,Normal,172400,-104.42951880745022,364.007563069505,-0.07899387244165545
50,RL,NoAlley,Reg,Lvl,Inside,ClearCr,Feedr,1Fam,1.5Fin,4,4,1959,1959,Gable,CompShg,WdShing,Plywood,,0.0,TA,TA,CBlock,NoBasement,NoBasement,NoBasement,NoBasement,0,NoBasement,0,0,GasA,TA,Y,SBrkr,0,2,0,4,1,TA,7,Min2,1,Gd,Detchd,1991.0,Fin,2,680,TA,TA,N,0,59,0,0,0,NoPool,NoFence,WD,Normal,134432,-1057.4292761830968,121.00757055107346,0.6424623487436527
120,RL,NoAlley,Reg,Lvl,Inside,SawyerW,Norm,TwnhsE,1Story,6,5,1984,1984,Gable,CompShg,Plywood,Plywood,,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,623,LwQ,121,0,GasA,TA,Y,SBrkr,1,1,0,2,1,TA,4,Typ,0,NoFirePlace,Attchd,1984.0,Unf,1,264,TA,TA,Y,353,0,0,90,0,NoPool,MnPrv,WD,Normal,125000,-313.4296190200332,-346.9927475058933,-0.34248621891894615
20,RL,NoAlley,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,6,1953,1953,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,PConc,TA,TA,No,BLQ,428,LwQ,180,0,GasA,TA,Y,SBrkr,1,1,0,3,1,TA,5,Min2,0,NoFirePlace,Attchd,1953.0,Unf,1,270,TA,TA,Y,66,0,0,0,0,NoPool,GdWo,WD,Normal,123000,-449.4292807390066,-346.9924633767291,0.21759696781469984
60,RL,NoAlley,Reg,Lvl,Inside,CollgCr,Norm,1Fam,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,847,GasA,Ex,Y,SBrkr,0,2,1,4,1,Gd,8,Typ,1,Gd,BuiltIn,2003.0,Fin,2,434,TA,TA,Y,100,48,0,0,0,NoPool,NoFence,WD,Normal,219500,-210.42956838390182,734.007590167043,-0.1024926434691622
30,RL,NoAlley,IR1,Low,Inside,Edwards,Norm,1Fam,1Story,1,1,1922,1950,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,Fa,Fa,BrkTil,Fa,Po,Gd,BLQ,350,Unf,0,333,GasA,Gd,N,FuseA,1,0,1,1,1,Fa,4,Maj1,0,NoFirePlace,NoGarage,NoGarage,NoGarage,0,0,NoGarage,NoGarage,Y,0,0,0,0,0,NoPool,NoFence,WD,Normal,61000,-374.42950559334463,-346.99265443494926,0.06170634623156346
85,RL,NoAlley,IR1,Lvl,CulDSac,CollgCr,Norm,1Fam,SFoyer,5,5,1996,1996,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,298,Unf,0,572,GasA,Ex,Y,SBrkr,0,1,0,2,1,TA,5,Typ,0,NoFirePlace,Detchd,1998.0,Unf,2,576,TA,TA,Y,0,0,0,0,0,NoPool,NoFence,WD,Normal,148000,-187.42952914708576,-346.9926488724894,-0.09717711594253409
60,FV,NoAlley,IR1,Lvl,Corner,Somerst,Norm,1Fam,2Story,8,5,2004,2005,Gable,CompShg,CemntBd,CmentBd,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1580,GasA,Ex,Y,SBrkr,0,3,0,4,1,Gd,8,Typ,1,Gd,Attchd,2004.0,RFn,2,610,TA,TA,Y,159,214,0,0,0,NoPool,NoFence,WD,Normal,340000,522.5706663890105,539.0077396687282,0.3788126782656196
20,RL,NoAlley,Reg,Lvl,Corner,StoneBr,Norm,1Fam,1Story,9,2,2010,2010,Hip,CompShg,VinylSd,VinylSd,Stone,350.0,Gd,TA,PConc,Ex,TA,Av,GLQ,1445,Unf,0,411,GasA,Ex,Y,SBrkr,1,1,1,1,1,Ex,8,Typ,1,Ex,Attchd,2010.0,Fin,3,834,TA,TA,Y,113,0,0,0,0,NoPool,NoFence,New,Partial,394432,798.5707132425559,-346.9922906024582,0.3289897430365798
60,RL,NoAlley,IR1,Lvl,Inside,Gilbert,RRAn,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,982,GasA,Ex,Y,SBrkr,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,2000.0,Fin,2,463,TA,TA,Y,100,63,0,0,0,NoPool,NoFence,WD,Normal,179000,-75.42949236218487,446.0075923082184,-0.1482284929820885
